date,sym,spot,open,close
2019-12-18,AHPI,1.05,1.105,1.105
2019-12-19,AHPI,1.1,1.04,1.04
2019-12-20,AHPI,1.11,1.11,1.11
2019-12-23,AHPI,1.14,1.14,1.14
2019-12-24,AHPI,1.08,1.24,1.24
2019-12-26,AHPI,1.13,1.2299,1.2299
2019-12-27,AHPI,1.1,1.1155,1.1155
2019-12-30,AHPI,1.19,1.18,1.18
2019-12-31,AHPI,1.135,1.3,1.3
2019-12-02,AIA,61.56,61.3422,61.3422
2019-12-03,AIA,60.71,60.6122,60.6122
2019-12-04,AIA,61.22,61.32,61.32
2019-12-05,AIA,61.29,61.1864,61.1864
2019-12-06,AIA,61.89,62.12,62.12
2019-12-09,AIA,62.21,62.1765,62.1765
2019-12-10,AIA,62.05,62.08,62.08
2019-12-11,AIA,62.58,62.67,62.67
2019-12-12,AIA,63.67,64.5695,64.5695
2019-12-13,AIA,65.38,65.1081,65.1081
2019-12-16,AIA,64.4,64.6824,64.6824
2019-12-17,AIA,65.35,65.5289,65.5289
2019-12-18,AIA,65.73,65.79,65.79
2019-12-19,AIA,65.41,65.3,65.3
2019-12-20,AIA,65.66,65.5665,65.5665
2019-12-23,AIA,65.34,65.4493,65.4493
2019-12-24,AIA,65.2145,65.21,65.21
2019-12-26,AIA,65.57,65.58,65.58
2019-12-27,AIA,66.3,66.36,66.36
2019-12-30,AIA,66.35,66.05,66.05
2019-12-31,AIA,65.74,65.74,65.74
2019-12-02,AIH,6.7101,6.7,6.7
2019-12-03,AIH,6.58,6.52,6.52
2019-12-05,AIH,6.77,6.69,6.69
2019-12-06,AIH,6.64,6.83,6.83
2019-12-09,AIH,6.92,6.7057,6.7057
2019-12-11,AIH,6.63,6.63,6.63
2019-12-12,AIH,6.63,6.7,6.7
2019-12-16,AIH,6.44,6.36,6.36
2019-12-17,AIH,6.501,6.34,6.34
2019-12-18,AIH,6.22,6.22,6.22
2019-12-19,AIH,6.77,6.57,6.57
2019-12-20,AIH,6.54,6.65,6.65
2019-12-23,AIH,6.69,6.4,6.4
2019-12-27,AIH,6.3,6.22,6.22
2019-12-30,AIH,6.32,6.28,6.28
2019-12-02,AIHS,0.7634,0.7424,0.7424
2019-12-03,AIHS,0.6833,0.664,0.664
2019-12-04,AIHS,0.58,0.605101,0.605101
2019-12-05,AIHS,0.6255,0.659616,0.659616
2019-12-06,AIHS,0.8888,0.745,0.745
2019-12-09,AIHS,0.7254,0.68,0.68
2019-12-10,AIHS,0.6999,0.7,0.7
2019-12-11,AIHS,0.7099,0.675,0.675
2019-12-12,AIHS,0.67,0.6998,0.6998
2019-12-13,AIHS,0.612,0.6865,0.6865
2019-12-16,AIHS,0.685,0.677,0.677
2019-12-17,AIHS,0.6124,0.63495,0.63495
2019-12-18,AIHS,0.68,0.6535,0.6535
2019-12-19,AIHS,0.6701,0.6651,0.6651
2019-12-20,AIHS,0.605,0.62,0.62
2019-12-23,AIHS,0.63,0.621,0.621
2019-12-24,AIHS,0.64,0.6402,0.6402
2019-12-27,AIHS,0.6383,0.6449,0.6449
2019-12-30,AIHS,0.75,0.67,0.67
2019-12-31,AIHS,0.6601,0.655,0.655
2019-12-02,AIMC,33.13,33.295,33.295
2019-12-03,AIMC,31.15,32.61,32.61
2019-12-04,AIMC,32.95,33.14,33.14
2019-12-05,AIMC,33.01,32.915,32.915
2019-12-06,AIMC,33.52,33.935,33.935
2019-12-09,AIMC,33.7,33.77,33.77
2019-12-10,AIMC,33.52,33.66,33.66
2019-12-11,AIMC,33.58,33.63,33.63
2019-12-12,AIMC,34.21,35.29,35.29
2019-12-13,AIMC,35.3,35,35
2019-12-16,AIMC,35.17,35.44,35.44
2019-12-17,AIMC,34.97,34.55,34.55
2019-12-18,AIMC,34.89,34.53,34.53
2019-12-19,AIMC,35.07,35.075,35.075
2019-12-20,AIMC,35.3,35.43,35.43
2019-12-23,AIMC,35.76,35.74,35.74
2019-12-24,AIMC,35.99,35.7,35.7
2019-12-26,AIMC,35.57,35.65,35.65
2019-12-27,AIMC,35.96,35.998,35.998
2019-12-30,AIMC,35.91,35.91,35.91
2019-12-31,AIMC,35.95,36.23,36.23
2019-12-02,AIMT,27.95,27.47,27.47
2019-12-03,AIMT,28.12,28.07,28.07
2019-12-04,AIMT,28.77,29.305,29.305
2019-12-05,AIMT,29.4,29.175,29.175
2019-12-06,AIMT,29.32,29.45,29.45
2019-12-09,AIMT,30,29.9489,29.9489
2019-12-10,AIMT,29.98,30.785,30.785
2019-12-11,AIMT,31.5,32.09,32.09
2019-12-12,AIMT,31.5,31.5257,31.5257
2019-12-13,AIMT,31,30.9,30.9
2019-12-16,AIMT,31.35,31.805,31.805
2019-12-17,AIMT,32.4,31.52,31.52
2019-12-18,AIMT,31.68,31.56,31.56
2019-12-19,AIMT,31.68,31.85,31.85
2019-12-20,AIMT,31.6,31.63,31.63
2019-12-23,AIMT,31.55,31.7007,31.7007
2019-12-24,AIMT,32.5,32.2959,32.2959
2019-12-26,AIMT,32.98,33.11,33.11
2019-12-27,AIMT,33.58,32.83,32.83
2019-12-30,AIMT,32,32.85,32.85
2019-12-31,AIMT,33.6,33.16,33.16
2019-12-02,AINV,16.95,16.8899,16.8899
2019-12-03,AINV,16.75,16.69,16.69
2019-12-04,AINV,16.9,16.9656,16.9656
2019-12-05,AINV,17,17.0048,17.0048
2019-12-06,AINV,17.01,17.07,17.07
2019-12-09,AINV,17.15,17.2,17.2
2019-12-11,AINV,17.2,17.0619,17.0619
2019-12-12,AINV,17.24,17.37,17.37
2019-12-13,AINV,17.4,17.36,17.36
2019-12-16,AINV,17.68,17.935,17.935
2019-12-17,AINV,17.91,18.16,18.16
2019-12-18,AINV,18.2,18.19,18.19
2019-12-19,AINV,17.75,17.764,17.764
2019-12-20,AINV,17.64,17.575,17.575
2019-12-23,AINV,17.56,17.525,17.525
2019-12-24,AINV,17.59,17.5649,17.5649
2019-12-26,AINV,17.62,17.62,17.62
2019-12-27,AINV,17.59,17.55,17.55
2019-12-30,AINV,17.52,17.47,17.47
2019-12-31,AINV,17.47,17.46,17.46
2019-12-02,AIQ,17.41,17.1165,17.1165
2019-12-03,AIQ,16.9,16.93,16.93
2019-12-04,AIQ,17.05,17.05,17.05
2019-12-05,AIQ,17.14,17.098,17.098
2019-12-06,AIQ,17.24,17.2557,17.2557
2019-12-09,AIQ,17.24,17.2443,17.2443
2019-12-10,AIQ,17.2,17.2106,17.2106
2019-12-11,AIQ,17.22,17.14,17.14
2019-12-12,AIQ,17.25,17.3599,17.3599
2019-12-13,AIQ,17.34,17.53,17.53
2019-12-16,AIQ,17.66,17.6699,17.6699
2019-12-17,AIQ,17.62,17.6632,17.6632
2019-12-18,AIQ,17.73,17.75,17.75
2019-12-19,AIQ,17.75,17.75,17.75
2019-12-20,AIQ,17.9,17.9172,17.9172
2019-12-23,AIQ,18,17.9921,17.9921
2019-12-24,AIQ,18.09,18.0001,18.0001
2019-12-26,AIQ,18.07,18.092,18.092
2019-12-27,AIQ,18.2,18.11,18.11
2019-12-30,AIQ,18.1,17.8198,17.8198
2019-12-31,AIQ,17.84,17.8351,17.8351
2019-12-02,AIRG,9.43,9.78,9.78
2019-12-03,AIRG,9.84,9.84,9.84
2019-12-04,AIRG,9.94,9.87,9.87
2019-12-05,AIRG,9.84,9.94,9.94
2019-12-06,AIRG,9.89,10.13,10.13
2019-12-09,AIRG,10.25,10.08,10.08
2019-12-10,AIRG,9.85,9.98,9.98
2019-12-11,AIRG,9.92,9.98,9.98
2019-12-12,AIRG,10.08,10.24,10.24
2019-12-13,AIRG,10.3,10.3,10.3
2019-12-16,AIRG,10.22,10.16,10.16
2019-12-17,AIRG,10,10.17,10.17
2019-12-18,AIRG,10.22,10.3,10.3
2019-12-19,AIRG,10.32,10.28,10.28
2019-12-20,AIRG,10.21,10.11,10.11
2019-12-23,AIRG,10.13,10.24,10.24
2019-12-24,AIRG,10.49,10.77,10.77
2019-12-26,AIRG,10.72,10.61,10.61
2019-12-27,AIRG,10.65,10.57,10.57
2019-12-30,AIRG,10.47,10.27,10.27
2019-12-31,AIRG,10.41,10.51,10.51
2019-12-02,AIRR,28.8,28.71,28.71
2019-12-03,AIRR,28.29,28.0662,28.0662
2019-12-04,AIRR,28.4495,28.48,28.48
2019-12-05,AIRR,28.5,28.39,28.39
2019-12-06,AIRR,28.65,28.94,28.94
2019-12-09,AIRR,28.79,28.7398,28.7398
2019-12-10,AIRR,28.68,28.5795,28.5795
2019-12-11,AIRR,28.58,28.7,28.7
2019-12-12,AIRR,28.92,29.2304,29.2304
2019-12-13,AIRR,29.15,28.9246,28.9246
2019-12-16,AIRR,28.99,29.05,29.05
2019-12-17,AIRR,28.94,29.0667,29.0667
2019-12-18,AIRR,29.13,29.01,29.01
2019-12-20,AIRR,29.18,29.23,29.23
2019-12-23,AIRR,29.21,29.18,29.18
2019-12-24,AIRR,29.28,29.21,29.21
2019-12-26,AIRR,29.22,29.2,29.2
2019-12-27,AIRR,29.18,29.065,29.065
2019-12-30,AIRR,28.96,28.997,28.997
2019-12-31,AIRR,29.08,29.15,29.15
2019-12-05,AIRT,22.5,22.48,22.48
2019-12-06,AIRT,22.4973,22.06,22.06
2019-12-09,AIRT,22,22,22
2019-12-11,AIRT,21.42,21.42,21.42
2019-12-12,AIRT,21.6,21.6,21.6
2019-12-13,AIRT,21.37,21.37,21.37
2019-12-16,AIRT,21.55,21.55,21.55
2019-12-17,AIRT,21.3802,21.3754,21.3754
2019-12-20,AIRT,21,21.25,21.25
2019-12-23,AIRT,20.75,20.75,20.75
2019-12-26,AIRT,20.24,20.24,20.24
2019-12-27,AIRT,21.75,20,20
2019-12-30,AIRT,20.9,20.9,20.9
2019-12-02,AIRTP,2.4996,2.49,2.49
2019-12-04,AIRTP,2.5074,2.5074,2.5074
2019-12-10,AIRTP,2.44,2.44,2.44
2019-12-11,AIRTP,2.45,2.45,2.45
2019-12-12,AIRTP,2.4693,2.4656,2.4656
2019-12-16,AIRTP,2.46,2.47,2.47
2019-12-18,AIRTP,2.47,2.46,2.46
2019-12-19,AIRTP,2.4796,2.48,2.48
2019-12-20,AIRTP,2.48,2.4737,2.4737
2019-12-24,AIRTP,2.4556,2.43,2.43
2019-12-26,AIRTP,2.4401,2.45,2.45
2019-12-27,AIRTP,2.51,2.45,2.45
2019-12-30,AIRTP,2.46,2.4723,2.4723
2019-12-02,AIRTW,0.07,0.07,0.07
2019-12-10,AIRTW,0.041,0.041,0.041
2019-12-16,AIRTW,0.0451,0.0451,0.0451
2019-12-17,AIRTW,0.0551,0.0551,0.0551
2019-12-18,AIRTW,0.051,0.05,0.05
2019-12-24,AIRTW,0.0451,0.0451,0.0451
2019-12-26,AIRTW,0.0451,0.0451,0.0451
2019-12-30,AIRTW,0.046,0.046,0.046
2019-12-31,AIRTW,0.051,0.051,0.051
2019-12-02,AKAM,87.12,84.94,84.94
2019-12-03,AKAM,84.81,85.21,85.21
2019-12-04,AKAM,85.92,86.23,86.23
2019-12-05,AKAM,86.43,85.18,85.18
2019-12-06,AKAM,84.87,85.46,85.46
2019-12-09,AKAM,84.95,85,85
2019-12-10,AKAM,84,84.25,84.25
2019-12-11,AKAM,84.43,83.69,83.69
2019-12-12,AKAM,83.8,84.02,84.02
2019-12-13,AKAM,83.34,83.49,83.49
2019-12-16,AKAM,84.69,85.48,85.48
2019-12-17,AKAM,85.85,84.835,84.835
2019-12-18,AKAM,84.5,84.57,84.57
2019-12-19,AKAM,84.76,84.05,84.05
2019-12-20,AKAM,85.54,85.55,85.55
2019-12-23,AKAM,86.84,86.2,86.2
2019-12-24,AKAM,86.16,85.8,85.8
2019-12-26,AKAM,85.59,86.55,86.55
2019-12-27,AKAM,86.07,86.51,86.51
2019-12-30,AKAM,86.44,85.43,85.43
2019-12-31,AKAM,85.73,85.74,85.74
2019-12-02,AKBA,5.99,5.69,5.69
2019-12-03,AKBA,5.18,5.925,5.925
2019-12-04,AKBA,6.01,5.885,5.885
2019-12-05,AKBA,6,6.125,6.125
2019-12-06,AKBA,6.21,6.165,6.165
2019-12-09,AKBA,5.88,6.0291,6.0291
2019-12-10,AKBA,5.94,6.145,6.145
2019-12-11,AKBA,6.57,6.27,6.27
2019-12-12,AKBA,6.26,6.26,6.26
2019-12-13,AKBA,6.33,6.2475,6.2475
2019-12-16,AKBA,6.43,6.46,6.46
2019-12-17,AKBA,6.5,6.405,6.405
2019-12-18,AKBA,6.49,6.43,6.43
2019-12-19,AKBA,6.24,6.41,6.41
2019-12-20,AKBA,6.26,6.22,6.22
2019-12-23,AKBA,6.14,6.2901,6.2901
2019-12-24,AKBA,6.7,6.55,6.55
2019-12-26,AKBA,6.74,6.89,6.89
2019-12-27,AKBA,6.72,6.53,6.53
2019-12-30,AKBA,6.39,6.56,6.56
2019-12-31,AKBA,6.58,6.64,6.64
2019-12-02,AKCA,19.47,18.64,18.64
2019-12-03,AKCA,17.7,17.64,17.64
2019-12-04,AKCA,17.35,17.14,17.14
2019-12-05,AKCA,18.52,17.96,17.96
2019-12-06,AKCA,18.05,17.915,17.915
2019-12-09,AKCA,18.25,17.91,17.91
2019-12-10,AKCA,17.68,17.36,17.36
2019-12-11,AKCA,18.03,19,19
2019-12-12,AKCA,18.58,19.02,19.02
2019-12-13,AKCA,19.45,19.4,19.4
2019-12-16,AKCA,19.56,20.78,20.78
2019-12-17,AKCA,20.82,19.84,19.84
2019-12-18,AKCA,19.57,19.52,19.52
2019-12-19,AKCA,19.56,19.08,19.08
2019-12-20,AKCA,19.51,18.51,18.51
2019-12-23,AKCA,18.71,18.03,18.03
2019-12-24,AKCA,18.41,18.76,18.76
2019-12-26,AKCA,19.78,19.16,19.16
2019-12-27,AKCA,18.55,18.24,18.24
2019-12-30,AKCA,18.03,17.38,17.38
2019-12-31,AKCA,17.56,17.695,17.695
2019-12-02,AKER,7.6,6.6969,6.6969
2019-12-03,AKER,6.45,6.1699,6.1699
2019-12-04,AKER,6.06,5.88,5.88
2019-12-05,AKER,5.64,3.2,3.2
2019-12-06,AKER,3.08,2.95,2.95
2019-12-09,AKER,2.94,2.96,2.96
2019-12-10,AKER,2.83,2.9778,2.9778
2019-12-11,AKER,2.91,3.02,3.02
2019-12-12,AKER,3.22,3.02,3.02
2019-12-13,AKER,3.0026,3.05,3.05
2019-12-16,AKER,2.99,3.025,3.025
2019-12-17,AKER,3.02,3.1,3.1
2019-12-18,AKER,3.08,3.05,3.05
2019-12-19,AKER,3.02,3.0527,3.0527
2019-12-20,AKER,2.99,3.0219,3.0219
2019-12-23,AKER,3,3.15,3.15
2019-12-24,AKER,3.13,3.16,3.16
2019-12-26,AKER,3.2,3.31,3.31
2019-12-27,AKER,3.16,3.197,3.197
2019-12-30,AKER,3.2,3.19,3.19
2019-12-31,AKER,3.11,3.205,3.205
2019-12-02,AKRO,19.65,19.06,19.06
2019-12-03,AKRO,20.27,20.03,20.03
2019-12-04,AKRO,19.6,19.785,19.785
2019-12-05,AKRO,20.13,20.775,20.775
2019-12-06,AKRO,22.25,22.535,22.535
2019-12-09,AKRO,22.98,23.645,23.645
2019-12-10,AKRO,23.11,25.49,25.49
2019-12-11,AKRO,24.36,23.95,23.95
2019-12-12,AKRO,23.02,22.3,22.3
2019-12-13,AKRO,20.5,20.65,20.65
2019-12-16,AKRO,20.96,19.385,19.385
2019-12-17,AKRO,19.5,19.22,19.22
2019-12-18,AKRO,19.09,19.34,19.34
2019-12-19,AKRO,19.38,19,19
2019-12-20,AKRO,18.91,19.52,19.52
2019-12-23,AKRO,20.68,22.11,22.11
2019-12-24,AKRO,21.83,21.5238,21.5238
2019-12-26,AKRO,21.58,21.99,21.99
2019-12-27,AKRO,22.6899,22.01,22.01
2019-12-30,AKRO,23.12,23.036,23.036
2019-12-31,AKRO,26.22,24.665,24.665
2019-12-02,AKTS,7.63,7.5248,7.5248
2019-12-03,AKTS,7.67,7.58,7.58
2019-12-05,AKTS,7.87,7.9058,7.9058
2019-12-09,AKTS,8.01,7.88,7.88
2019-12-11,AKTS,7.5,7.3757,7.3757
2019-12-12,AKTS,6.62,7.35,7.35
2019-12-13,AKTS,8,7.76,7.76
2019-12-16,AKTS,8.09,7.96,7.96
2019-12-17,AKTS,8.19,8.195,8.195
2019-12-18,AKTS,8.2,8.21,8.21
2019-12-19,AKTS,8.06,8.01,8.01
2019-12-20,AKTS,8.2,8.1101,8.1101
2019-12-23,AKTS,8.0001,8.06,8.06
2019-12-24,AKTS,7.88,7.716,7.716
2019-12-31,AKTS,7.93,7.95,7.95
2019-12-02,AKTX,2.05,2.16,2.16
2019-12-03,AKTX,2.11,1.9194,1.9194
2019-12-04,AKTX,1.93,1.9291,1.9291
2019-12-05,AKTX,1.95,1.9259,1.9259
2019-12-06,AKTX,2.07,1.9523,1.9523
2019-12-09,AKTX,1.9209,1.89,1.89
2019-12-10,AKTX,1.93,1.9203,1.9203
2019-12-11,AKTX,1.88,1.91,1.91
2019-12-12,AKTX,1.9,1.89,1.89
2019-12-13,AKTX,1.88,1.87,1.87
2019-12-16,AKTX,1.89,1.83,1.83
2019-12-17,AKTX,1.8,1.806,1.806
2019-12-18,AKTX,1.77,1.79,1.79
2019-12-19,AKTX,1.77,1.78,1.78
2019-12-20,AKTX,1.74,1.7599,1.7599
2019-12-23,AKTX,1.9,1.7915,1.7915
2019-12-24,AKTX,1.76,1.73,1.73
2019-12-26,AKTX,1.73,1.7262,1.7262
2019-12-27,AKTX,1.71,1.7222,1.7222
2019-12-30,AKTX,1.72,1.725,1.725
2019-12-31,AKTX,1.71,1.7275,1.7275
2019-12-04,ALAC,10.31,10.31,10.31
2019-12-05,ALAC,10.33,10.33,10.33
2019-12-09,ALAC,10.35,10.35,10.35
2019-12-11,ALAC,10.35,10.3408,10.3408
2019-12-12,ALAC,10.35,10.35,10.35
2019-12-13,ALAC,10.36,10.36,10.36
2019-12-16,ALAC,10.36,10.36,10.36
2019-12-24,ALAC,10.33,10.33,10.33
2019-12-30,ALAC,10.34,10.34,10.34
2019-12-03,ALACR,0.22,0.22,0.22
2019-12-04,ALACR,0.24,0.23,0.23
2019-12-06,ALACR,0.24,0.24,0.24
2019-12-26,ALACR,0.24,0.24,0.24
2019-12-27,ALACR,0.24,0.24,0.24
2019-12-24,ALACU,10.58,10.56,10.56
2019-12-02,ALACW,0.1,0.1005,0.1005
2019-12-02,ALBO,22.75,21.57,21.57
2019-12-03,ALBO,20.38,20.69,20.69
2019-12-04,ALBO,21.31,20.79,20.79
2019-12-05,ALBO,21.34,21.36,21.36
2019-12-06,ALBO,21.6,21.15,21.15
2019-12-09,ALBO,20.81,20.62,20.62
2019-12-11,ALBO,21.67,20.8,20.8
2019-12-20,ALBO,23.25,23.15,23.15
2019-12-24,ALBO,29,29.2,29.2
2019-12-02,ALCO,33.58,33.58,33.58
2019-12-03,ALCO,33.39,33.42,33.42
2019-12-04,ALCO,33,32.85,32.85
2019-12-05,ALCO,32.76,32.88,32.88
2019-12-06,ALCO,32.9,32.07,32.07
2019-12-09,ALCO,33,33.35,33.35
2019-12-10,ALCO,34.99,34.895,34.895
2019-12-11,ALCO,35.54,35.58,35.58
2019-12-12,ALCO,36,36.25,36.25
2019-12-13,ALCO,35.73,35.34,35.34
2019-12-16,ALCO,35.74,35.65,35.65
2019-12-17,ALCO,35.25,35.45,35.45
2019-12-18,ALCO,35.42,35.1,35.1
2019-12-19,ALCO,35.07,34.925,34.925
2019-12-20,ALCO,34.86,34.9,34.9
2019-12-23,ALCO,34.93,34.99,34.99
2019-12-24,ALCO,34.98,34.9342,34.9342
2019-12-26,ALCO,34.7,34.9871,34.9871
2019-12-27,ALCO,35.19,35.22,35.22
2019-12-30,ALCO,35.71,35.74,35.74
2019-12-31,ALCO,35.81,35.97,35.97
2019-12-02,ALDX,7.95,7.32,7.32
2019-12-09,ALDX,4.8,4.77,4.77
2019-12-16,ALDX,5.14,5.23,5.23
2019-12-17,ALDX,5.09,5.19,5.19
2019-12-18,ALDX,5.53,5.71,5.71
2019-12-19,ALDX,5.79,5.55,5.55
2019-12-20,ALDX,5.8,5.73,5.73
2019-12-23,ALDX,5.76,5.62,5.62
2019-12-24,ALDX,5.62,5.59,5.59
2019-12-26,ALDX,5.79,6.225,6.225
2019-12-27,ALDX,6.52,6.29,6.29
2019-12-30,ALDX,6.55,6.3462,6.3462
2019-12-31,ALDX,5.75,5.9,5.9
2019-12-02,ALEC,18.75,18.23,18.23
2019-12-03,ALEC,18.32,18.83,18.83
2019-12-04,ALEC,19.7,19.86,19.86
2019-12-05,ALEC,19.81,19.99,19.99
2019-12-06,ALEC,21.5,19.975,19.975
2019-12-09,ALEC,21,19.62,19.62
2019-12-10,ALEC,19.59,19.89,19.89
2019-12-11,ALEC,19.6,18.956,18.956
2019-12-12,ALEC,19.15,19.87,19.87
2019-12-13,ALEC,20.6,19.94,19.94
2019-12-16,ALEC,20.36,20.37,20.37
2019-12-17,ALEC,20.29,20.485,20.485
2019-12-18,ALEC,19.8,19.42,19.42
2019-12-19,ALEC,19.32,19.12,19.12
2019-12-20,ALEC,20.2,20.69,20.69
2019-12-23,ALEC,19.64,20.045,20.045
2019-12-24,ALEC,19.52,19.47,19.47
2019-12-26,ALEC,19.49,18.445,18.445
2019-12-27,ALEC,18.19,17.31,17.31
2019-12-30,ALEC,17.66,17.175,17.175
2019-12-31,ALEC,16.83,17.12,17.12
2019-12-02,ALGN,277.34,270.37,270.37
2019-12-03,ALGN,272.67,274.39,274.39
2019-12-04,ALGN,277.26,276.82,276.82
2019-12-05,ALGN,279,277.53,277.53
2019-12-06,ALGN,276,275.18,275.18
2019-12-09,ALGN,275,276.8,276.8
2019-12-10,ALGN,273.05,271.34,271.34
2019-12-11,ALGN,273.85,276.566,276.566
2019-12-12,ALGN,276,271.5723,271.5723
2019-12-13,ALGN,268.4,261.56,261.56
2019-12-16,ALGN,266,270.28,270.28
2019-12-17,ALGN,269.56,268.62,268.62
2019-12-18,ALGN,269.48,272.63,272.63
2019-12-19,ALGN,274,271.5,271.5
2019-12-20,ALGN,273.8,271.7,271.7
2019-12-23,ALGN,273.5,274.6846,274.6846
2019-12-24,ALGN,276.92,277.26,277.26
2019-12-26,ALGN,275.99,277.4193,277.4193
2019-12-27,ALGN,278.75,277.63,277.63
2019-12-30,ALGN,277.83,276.8835,276.8835
2019-12-31,ALGN,275.17,279.02,279.02
2019-12-02,ALGT,169.05,167,167
2019-12-03,ALGT,167.98,167.435,167.435
2019-12-04,ALGT,169.94,169.97,169.97
2019-12-05,ALGT,168.47,168.72,168.72
2019-12-06,ALGT,170.4,170.16,170.16
2019-12-09,ALGT,168.11,171.91,171.91
2019-12-10,ALGT,171.71,171.49,171.49
2019-12-11,ALGT,172.28,172.25,172.25
2019-12-12,ALGT,171.18,174.22,174.22
2019-12-13,ALGT,171.91,172.44,172.44
2019-12-16,ALGT,175.49,177,177
2019-12-17,ALGT,175.71,178.25,178.25
2019-12-18,ALGT,178.56,176.99,176.99
2019-12-19,ALGT,175.99,177.12,177.12
2019-12-20,ALGT,179.01,179.54,179.54
2019-12-23,ALGT,180,180.585,180.585
2019-12-24,ALGT,180.5,179.76,179.76
2019-12-26,ALGT,180.32,179.74,179.74
2019-12-27,ALGT,179.15,176.43,176.43
2019-12-30,ALGT,177.44,176.3,176.3
2019-12-31,ALGT,175.14,174.66,174.66
2019-12-02,ALIM,5.74,5.98,5.98
2019-12-03,ALIM,7.25,7.232,7.232
2019-12-04,ALIM,6.99,6.9813,6.9813
2019-12-05,ALIM,7.17,6.9993,6.9993
2019-12-06,ALIM,6.77,6.81,6.81
2019-12-09,ALIM,7.53,8.42,8.42
2019-12-10,ALIM,9.6,9.59,9.59
2019-12-11,ALIM,9.66,9.52,9.52
2019-12-12,ALIM,9.42,8.56,8.56
2019-12-13,ALIM,8.31,8.33,8.33
2019-12-16,ALIM,8.24,7.6,7.6
2019-12-17,ALIM,7.2,7.08,7.08
2019-12-18,ALIM,7.32,7.351,7.351
2019-12-19,ALIM,7.27,7.53,7.53
2019-12-20,ALIM,7.23,7.32,7.32
2019-12-23,ALIM,7.26,7.1,7.1
2019-12-24,ALIM,7.0701,7.05,7.05
2019-12-26,ALIM,7,7.1676,7.1676
2019-12-27,ALIM,6.82,6.886,6.886
2019-12-30,ALIM,6.71,6.76,6.76
2019-12-31,ALIM,7.17,7.12,7.12
2019-12-02,ALJJ,1.29,1.3401,1.3401
2019-12-03,ALJJ,1.37,1.35,1.35
2019-12-04,ALJJ,1.34,1.34,1.34
2019-12-05,ALJJ,1.36,1.36,1.36
2019-12-06,ALJJ,1.2,1.3,1.3
2019-12-10,ALJJ,1.22,1.13,1.13
2019-12-11,ALJJ,1.17,1.17,1.17
2019-12-12,ALJJ,1.23,1.276,1.276
2019-12-13,ALJJ,1.25,1.18,1.18
2019-12-16,ALJJ,1.25,1.25,1.25
2019-12-18,ALJJ,1.27,1.27,1.27
2019-12-19,ALJJ,1.18,1.18,1.18
2019-12-23,ALJJ,1.17,1.17,1.17
2019-12-24,ALJJ,1.25,1.17,1.17
2019-12-26,ALJJ,1.14,1.14,1.14
2019-12-27,ALJJ,1.07,1.0673,1.0673
2019-12-30,ALJJ,1.05,1.1,1.1
2019-12-31,ALJJ,1.05,1.11,1.11
2019-12-02,ALKS,21.02,20.83,20.83
2019-12-03,ALKS,20.29,20.3,20.3
2019-12-04,ALKS,20.42,20.76,20.76
2019-12-05,ALKS,21.23,20.99,20.99
2019-12-06,ALKS,20.84,20.96,20.96
2019-12-09,ALKS,21.14,21.84,21.84
2019-12-10,ALKS,21.9799,21.73,21.73
2019-12-11,ALKS,21.66,21.13,21.13
2019-12-12,ALKS,20.92,21.225,21.225
2019-12-13,ALKS,21.23,20.96,20.96
2019-12-16,ALKS,21.15,21.2,21.2
2019-12-17,ALKS,21.14,20.39,20.39
2019-12-18,ALKS,20.61,20.285,20.285
2019-12-19,ALKS,20.47,20.89,20.89
2019-12-20,ALKS,21.25,21.15,21.15
2019-12-23,ALKS,21.14,20.87,20.87
2019-12-24,ALKS,21.15,21.36,21.36
2019-12-26,ALKS,21.35,21.08,21.08
2019-12-27,ALKS,20.88,20.505,20.505
2019-12-30,ALKS,20.41,20.22,20.22
2019-12-31,ALKS,20.12,20.28,20.28
2019-12-03,ALLK,95.02,96.29,96.29
2019-12-04,ALLK,96.19,95.4,95.4
2019-12-05,ALLK,137,125.5,125.5
2019-12-06,ALLK,126.96,116.12,116.12
2019-12-09,ALLK,100,117.56,117.56
2019-12-10,ALLK,121.48,122.59,122.59
2019-12-11,ALLK,120.9,121.51,121.51
2019-12-12,ALLK,121.26,122.66,122.66
2019-12-13,ALLK,124.29,122.53,122.53
2019-12-16,ALLK,123.58,124.43,124.43
2019-12-17,ALLK,125.7,126.77,126.77
2019-12-18,ALLK,132.52,120.075,120.075
2019-12-19,ALLK,116.01,111.34,111.34
2019-12-20,ALLK,109.8,107.27,107.27
2019-12-23,ALLK,108.82,103.3,103.3
2019-12-26,ALLK,102.79,100.27,100.27
2019-12-27,ALLK,100.62,95.86,95.86
2019-12-30,ALLK,97.53,96.18,96.18
2019-12-02,ALLO,28.05,28.34,28.34
2019-12-03,ALLO,28.21,28.32,28.32
2019-12-04,ALLO,28.6,29.39,29.39
2019-12-05,ALLO,29.59,29.18,29.18
2019-12-06,ALLO,29.5,30.25,30.25
2019-12-09,ALLO,31.58,32.88,32.88
2019-12-10,ALLO,31,30.205,30.205
2019-12-11,ALLO,29.59,29.4,29.4
2019-12-12,ALLO,27.89,27.7797,27.7797
2019-12-13,ALLO,27.71,26.795,26.795
2019-12-16,ALLO,27.18,27.06,27.06
2019-12-17,ALLO,27.21,26.805,26.805
2019-12-18,ALLO,27.74,26.98,26.98
